,channel_name,subscribers,title,views,post_date,url,channel_join_date,channel_views,channel_description
0,iJustine,6.89M subscribers,Black Eyed Peas - I gotta Feeling (Parody),18M views,11 years ago,https://www.youtube.com/watch?v=iPgaTmsYTT8,,,
1,iJustine,6.89M subscribers,Cake Decorating Challenge with Ro | Nerdy Nummies | iJustine,12M views,5 years ago,https://www.youtube.com/watch?v=y7xZ-kJDgvM,,,
2,iJustine,6.89M subscribers,The Voice of Siri!,11M views,5 years ago,https://www.youtube.com/watch?v=W2bc72HClEE,,,
3,iJustine,6.89M subscribers,Ugliest iPhone Cases Ever?,9.4M views,3 years ago,https://www.youtube.com/watch?v=x06yBIHu26o,,,
4,iJustine,6.89M subscribers,Making a mini cake with Ro!,9.1M views,3 years ago,https://www.youtube.com/watch?v=MdmGtxyzwHA,,,
5,iJustine,6.89M subscribers,Kesha - Tik Tok (Parody),9M views,11 years ago,https://www.youtube.com/watch?v=8TKfY5b9Amc,,,
6,iJustine,6.89M subscribers,I want a cheeseburger,7.6M views,12 years ago,https://www.youtube.com/watch?v=8jEoGWIOuy8,,,
7,iJustine,6.89M subscribers,🔥 Tiny Smores Challenge with Ro!,7.2M views,4 years ago,https://www.youtube.com/watch?v=ceCWAZTl_2I,,,
8,iJustine,6.89M subscribers,The best iPhone App Ever!,7.2M views,13 years ago,https://www.youtube.com/watch?v=LUwv6PUr3sw,,,
9,iJustine,6.89M subscribers,First in line for iPhone 6 - The Story | iJustine,7.1M views,6 years ago,https://www.youtube.com/watch?v=0S1QPBnp8BM,,,
10,iJustine,6.89M subscribers,iPhone 3Gs Unboxing!,7M views,4 years ago,https://www.youtube.com/watch?v=5r4xKrg65G4,,,
11,iJustine,6.89M subscribers,Unboxing a SEALED iBook G3 with MKBHD!,7M views,3 years ago,https://www.youtube.com/watch?v=8F1xmbYucec,,,
12,iJustine,6.89M subscribers,Gold iPhone 8 Plus Unboxing!,7M views,3 years ago,https://www.youtube.com/watch?v=sjoWSxhVmHs,,,
13,iJustine,6.89M subscribers,Linus Tech Tips INSANE Studio Tour!,6.9M views,3 years ago,https://www.youtube.com/watch?v=pIs77g86WhA,,,
14,iJustine,6.89M subscribers,iPhone 11 Unboxing!,6.9M views,1 year ago,https://www.youtube.com/watch?v=X-EIkF5GF7k,,,
15,iJustine,6.89M subscribers,Mac Pro and Pro Display XDR Unboxing!,6.5M views,1 year ago,https://www.youtube.com/watch?v=TqjwSNRDrO8,,,
16,iJustine,6.89M subscribers,iPhone X Unboxing!!!!!!,6.3M views,3 years ago,https://www.youtube.com/watch?v=vqztGUwhRlQ,,,
17,iJustine,6.89M subscribers,Memoji in iOS 12!,6M views,3 years ago,https://www.youtube.com/watch?v=OTpl0HFxbZE,,,
18,iJustine,6.89M subscribers,iPAD PRO UNBOXING!!! | iJustine,5.9M views,5 years ago,https://www.youtube.com/watch?v=9GKgHe430JA,,,
19,iJustine,6.89M subscribers,Tiny Chicken Nugget Challenge with Ro!,5.9M views,4 years ago,https://www.youtube.com/watch?v=Xw0fBDBQWMU,,,
20,iJustine,6.89M subscribers,BEST and WORST MacBook Cases!!,5.7M views,2 years ago,https://www.youtube.com/watch?v=uBt-bLo4n8s,,,
21,iJustine,6.89M subscribers,iPhone 7 Plus 256GB Jet Black Unboxing | iJustine,5.4M views,4 years ago,https://www.youtube.com/watch?v=VcIlG4NUsgI,,,
22,iJustine,6.89M subscribers,I WANT A PIZZA!!! | iJustine,5.3M views,12 years ago,https://www.youtube.com/watch?v=ukW04nnjFmo,,,
23,iJustine,6.89M subscribers,NEW SERVER! 150TB server install with Linus!,5.3M views,3 years ago,https://www.youtube.com/watch?v=quouML5-UZI,,,
24,iJustine,6.89M subscribers,Putting doggy in things | iJustine,5.2M views,5 years ago,https://www.youtube.com/watch?v=kXTIEZXcrwk,,,
25,iJustine,6.89M subscribers,Gold iPhone Xs Max Unboxing and review!,5M views,2 years ago,https://www.youtube.com/watch?v=tS5KaEWaLIM,,,
26,iJustine,6.89M subscribers,iMac Pro 18-Core Unboxing!,4.9M views,3 years ago,https://www.youtube.com/watch?v=UxuhecF-3c0,,,
27,iJustine,6.89M subscribers,✨ Mystery Apple Goodie Bag!,4.9M views,4 years ago,https://www.youtube.com/watch?v=1DG1nI6QLjc,,,
28,iJustine,6.89M subscribers,Apple Store Gingerbread House with Ro | Nerdy Nummies | iJustine,4.9M views,4 years ago,https://www.youtube.com/watch?v=52TSaZx3_Ns,,,
29,iJustine,6.89M subscribers,Gold Apple Watch Series 4 - Unboxing and review!,4.8M views,2 years ago,https://www.youtube.com/watch?v=Yc7zYx_WRpU,,,
30,iJustine,6.89M subscribers,iPhone X and iPhone 8!,4.8M views,3 years ago,https://www.youtube.com/watch?v=9YyB6sQ4iwA,,,
31,iJustine,6.89M subscribers,Original 2007 iPhone Unboxing!!!,4.7M views,3 years ago,https://www.youtube.com/watch?v=4HX6R88QZB0,,,
32,iJustine,6.89M subscribers,🐷 Playing Pop the Pig with Ro!,4.7M views,4 years ago,https://www.youtube.com/watch?v=U_yt5_gUv2s,,,
33,iJustine,6.89M subscribers,2020 iPhone SE Unboxing and First Impressions!,4.6M views,1 year ago,https://www.youtube.com/watch?v=NpDPRAHxSnU,,,
34,iJustine,6.89M subscribers,"Katy Perry - ""Teenage Dream"" parody! YOUTUBE DREAM! | iJustine",4.4M views,10 years ago,https://www.youtube.com/watch?v=lwGF3nYqLYg,,,
35,iJustine,6.89M subscribers,AirPods Pro Unboxing and Review!,4.3M views,1 year ago,https://www.youtube.com/watch?v=s2lCkVHQYus,,,
36,iJustine,6.89M subscribers,iPhone 7!,4.2M views,5 years ago,https://www.youtube.com/watch?v=brPeSWKcTCs,,,
37,iJustine,6.89M subscribers,HOW TO MAKE A WEDDING CAKE! | iJustine,4.2M views,5 years ago,https://www.youtube.com/watch?v=ydfCil8AT4A,,,
38,iJustine,6.89M subscribers,"Ke$ha ""Your love is my drug"" music video spoof | iJustine",4.1M views,11 years ago,https://www.youtube.com/watch?v=JFh6OMUWK5Q,,,
39,iJustine,6.89M subscribers,Xbox Series X Fridge Unboxing,4.1M views,8 months ago,https://www.youtube.com/watch?v=3VOaNmN-hKs,,,
40,iJustine,6.89M subscribers,NEW 2018 iPad Pro Unboxing! 12.9in Space Gray 1TB!,4.1M views,2 years ago,https://www.youtube.com/watch?v=Ko75zhPwKks,,,
41,iJustine,6.89M subscribers,She Wolf Shakira SPOOF! What the !@#! is a SHE WOLF??! Parody! | iJustine,4M views,11 years ago,https://www.youtube.com/watch?v=WHiPkUYUGw0,,,
42,iJustine,6.89M subscribers,Microsoft Surface Studio Unboxing!,3.9M views,4 years ago,https://www.youtube.com/watch?v=iF8hMHzkJIc,,,
43,iJustine,6.89M subscribers,🍔 Burger Mania Challenge with Ro!,3.9M views,4 years ago,https://www.youtube.com/watch?v=5XicmK0fs9M,,,
44,iJustine,6.89M subscribers,iPhone Xs Max and iPhone Xr!,3.8M views,2 years ago,https://www.youtube.com/watch?v=Xwq9HK7Igmc,,,
45,iJustine,6.89M subscribers,Valentine's Card DIY Blindfold Challenge with Ro!,3.8M views,4 years ago,https://www.youtube.com/watch?v=wI84G3GyXEo,,,
46,iJustine,6.89M subscribers,iPhone 12 and 12 Pro Unboxing!,3.7M views,8 months ago,https://www.youtube.com/watch?v=rzMQ3mughQ0,,,
47,iJustine,6.89M subscribers,IPHONE BILL | iJustine,3.7M views,13 years ago,https://www.youtube.com/watch?v=UdULhkh6yeA,,,
48,iJustine,6.89M subscribers,iPhone 11 Pro Max HANDS-ON!,3.7M views,1 year ago,https://www.youtube.com/watch?v=Bt5NW3ylgkM,,,
49,iJustine,6.89M subscribers,10 Years of iPhones | iJustine,3.6M views,4 years ago,https://www.youtube.com/watch?v=HH2YrnCyWi8,,,
50,iJustine,6.89M subscribers,🔥 All iPhone XR Colors!,3.6M views,2 years ago,https://www.youtube.com/watch?v=wTR1xSJuU7M,,,
51,iJustine,6.89M subscribers,This is iPhone X,3.6M views,3 years ago,https://www.youtube.com/watch?v=wGxT2tg4It0,,,
52,iJustine,6.89M subscribers,Playing Mario Kart 8 Deluxe with MARIO!,3.5M views,4 years ago,https://www.youtube.com/watch?v=giDzY77UwoE,,,
53,iJustine,6.89M subscribers,Red iPhone 7 Unboxing + Red Accessories!,3.5M views,4 years ago,https://www.youtube.com/watch?v=ak_5MpTueR8,,,
54,iJustine,6.89M subscribers,Segway Shoes!!! Segway Drift W1 Unboxing and Review!,3.4M views,2 years ago,https://www.youtube.com/watch?v=OaWF9wkiWuY,,,
55,iJustine,6.89M subscribers,Does Face ID work on iPhone X?,3.4M views,3 years ago,https://www.youtube.com/watch?v=jbufh5iypEo,,,
56,iJustine,6.89M subscribers,Google Glass Review | iJustine,3.3M views,8 years ago,https://www.youtube.com/watch?v=dj7W2FmfY4g,,,
57,iJustine,6.89M subscribers,WISDOM TOOTH RIPPED OUT!!!!! | iJustine,3.3M views,11 years ago,https://www.youtube.com/watch?v=bBQSpMQksGc,,,
58,iJustine,6.89M subscribers,Playing Nintendo Switch with Ro!,3.1M views,4 years ago,https://www.youtube.com/watch?v=3eq39s9Qb-4,,,
59,iJustine,6.89M subscribers,iPhone 11 vs iPhone 1,3.1M views,1 year ago,https://www.youtube.com/watch?v=-4hhZOfnsMQ,,,
60,iJustine,6.89M subscribers,GOLD 2018 MacBook Air Unboxing!,3M views,2 years ago,https://www.youtube.com/watch?v=-nqhWJwp8Gw,,,
61,iJustine,6.89M subscribers,BIG PROBLEM,3M views,4 years ago,https://www.youtube.com/watch?v=LC33FmljLHw,,,
62,iJustine,6.89M subscribers,iPhone X Camera Test!,2.9M views,3 years ago,https://www.youtube.com/watch?v=YQ1uSKPrcy8,,,
63,iJustine,6.89M subscribers,2020 MacBook Air Unboxing!,2.9M views,1 year ago,https://www.youtube.com/watch?v=SPmsYI9uy0I,,,
64,iJustine,6.89M subscribers,Nintendo Switch Unboxing,2.8M views,4 years ago,https://www.youtube.com/watch?v=tYbMExORVEo,,,
65,iJustine,6.89M subscribers,iPhone SE Unboxing + Review! | iJustine,2.8M views,5 years ago,https://www.youtube.com/watch?v=ucNTg55Jxe8,,,
66,iJustine,6.89M subscribers,I GOT A PUPPY! | iJustine,2.8M views,5 years ago,https://www.youtube.com/watch?v=f_RfoXPRN6o,,,
67,iJustine,6.89M subscribers,iPhone 6 Plus Unboxing! | iJustine,2.8M views,6 years ago,https://www.youtube.com/watch?v=RrhkxfhRNDg,,,
68,iJustine,6.89M subscribers,iPhone XR Coral Unboxing and Review!,2.7M views,2 years ago,https://www.youtube.com/watch?v=U4otE9sE0mQ,,,
69,iJustine,6.89M subscribers,☆無16★ | iJustine,2.7M views,13 years ago,https://www.youtube.com/watch?v=yitSCT-LYxE,,,
70,iJustine,6.89M subscribers,How to make a Valentine's Emoji Kiss Cake! | iJustine,2.5M views,5 years ago,https://www.youtube.com/watch?v=Djv5iWTAFWM,,,
71,iJustine,6.89M subscribers,Apple Watch Series 5 Unboxing and Review!,2.5M views,1 year ago,https://www.youtube.com/watch?v=WwxQiCU3IiM,,,
72,iJustine,6.89M subscribers,🔪 New Unboxing Knife,2.5M views,4 years ago,https://www.youtube.com/watch?v=jRUMnTk4LQo,,,
73,iJustine,6.89M subscribers,💕 NEW Quartz Pink Razer Blade Laptop + Accessories Unboxing!,2.5M views,2 years ago,https://www.youtube.com/watch?v=B--OsMb_S3M,,,
74,iJustine,6.89M subscribers,Samsung Galaxy S9+ Unboxing!,2.5M views,3 years ago,https://www.youtube.com/watch?v=zseDc1_xSSM,,,
75,iJustine,6.89M subscribers,🍕 THESE SHOES ORDER PIZZA!!!! PIZZA HUT SHOES!,2.5M views,4 years ago,https://www.youtube.com/watch?v=IyQeSdNNuKM,,,
76,iJustine,6.89M subscribers,Travie McCoy: Billionaire spoof. LOTS OF HAIR! | iJustine,2.4M views,11 years ago,https://www.youtube.com/watch?v=fmGendkOzt0,,,
77,iJustine,6.89M subscribers,NEW MacBook Pro TouchBar Review! | iJustine,2.4M views,4 years ago,https://www.youtube.com/watch?v=Zb18eEvBNh0,,,
78,iJustine,6.89M subscribers,🎁 Mystery Gift Unwrapping with Ro!,2.4M views,2 years ago,https://www.youtube.com/watch?v=EWXZwFoL-Kw,,,
79,iJustine,6.89M subscribers,WATERSLIDE FEAR!!!! ..sea turtles and deadly birds!!!! | iJustine,2.4M views,11 years ago,https://www.youtube.com/watch?v=N77WzYEHNRE,,,
80,iJustine,6.89M subscribers,Shattered My iPhone (again),2.4M views,4 years ago,https://www.youtube.com/watch?v=eLZmxuB5pYQ,,,
81,iJustine,6.89M subscribers,XBOX American Girl Doll!,2.4M views,2 years ago,https://www.youtube.com/watch?v=ZH0GxUq5_6k,,,
82,iJustine,6.89M subscribers,iPHONE 5 UNBOXING!!! | iJustine,2.4M views,8 years ago,https://www.youtube.com/watch?v=PBNIFEcGO5k,,,
83,iJustine,6.89M subscribers,🌈 How to make a Rainbow Cake!,2.4M views,4 years ago,https://www.youtube.com/watch?v=M5faQAtZ4UM,,,
84,iJustine,6.89M subscribers,NEW AirPods 2 with Wireless Charging Unboxing!,2.4M views,2 years ago,https://www.youtube.com/watch?v=Z6UzkcSDUys,,,
85,iJustine,6.89M subscribers,THINNEST TV EVER! LG Signature OLED TV W Unboxing!,2.3M views,4 years ago,https://www.youtube.com/watch?v=7TMk6u_FYMk,,,
86,iJustine,6.89M subscribers,How to Make a Peanut Butter Jelly Sandwich in a Blender | iJustine,2.3M views,8 years ago,https://www.youtube.com/watch?v=7JedDjhZrMM,,,
87,iJustine,6.89M subscribers,🍦 Making ICE CREAM in a BALL!,2.3M views,3 years ago,https://www.youtube.com/watch?v=VULvtH5uB4s,,,
88,iJustine,6.89M subscribers,"😱 $1,145 iPhone Case!!",2.3M views,3 years ago,https://www.youtube.com/watch?v=r3J784MSRyQ,,,
89,iJustine,6.89M subscribers,PlayStation 5 Unboxing! PS5 IS HERE!,2.3M views,8 months ago,https://www.youtube.com/watch?v=rWFYTFrWBv0,,,
90,iJustine,6.89M subscribers,Samsung Galaxy S8+ Unboxing,2.2M views,4 years ago,https://www.youtube.com/watch?v=kB8bNKEUKi8,,,
91,iJustine,6.89M subscribers,Samsung Galaxy Note 8 Unboxing + Test!,2.2M views,3 years ago,https://www.youtube.com/watch?v=Uxoy9J-zl0s,,,
92,iJustine,6.89M subscribers,2 Weeks With iPhone 8!,2.2M views,3 years ago,https://www.youtube.com/watch?v=dTJ5FVRJUXU,,,
93,iJustine,6.89M subscribers,$300 Apple Book,2.2M views,4 years ago,https://www.youtube.com/watch?v=g2uro_JU0jM,,,
94,iJustine,6.89M subscribers,24 Hour Vlog! | iJustine,2.2M views,4 years ago,https://www.youtube.com/watch?v=QN_nZ2WEFkw,,,
95,iJustine,6.89M subscribers,Naked 3D Body Scanner!,2.2M views,2 years ago,https://www.youtube.com/watch?v=-EP-ctFaIVY,,,
96,iJustine,6.89M subscribers,Amiibo Collection - 175 Amiibo into Zelda Breath of the Wild,2.2M views,4 years ago,https://www.youtube.com/watch?v=dWaOidQrSFo,,,
97,iJustine,6.89M subscribers,iPhone 8 Camera Test,2.2M views,3 years ago,https://www.youtube.com/watch?v=4i3cFBqqeBk,,,
98,iJustine,6.89M subscribers,iPhone 5s unboxing! | iJustine,2.2M views,7 years ago,https://www.youtube.com/watch?v=xwihsAYdjqo,,,
99,iJustine,6.89M subscribers,🌈 Starbucks Unicorn Frappuccino Taste Test!,2.2M views,4 years ago,https://www.youtube.com/watch?v=CvXRu8SBgPU,,,
100,iJustine,6.89M subscribers,🔴 LIVE MacBook Pro with Touch Bar Unboxing! | iJustine,2.1M views,Streamed 4 years ago,https://www.youtube.com/watch?v=O3rxqcbe-Fc,,,
101,iJustine,6.89M subscribers,How to make LEGO Candy - LEGO Batman Minifigure!,2.1M views,4 years ago,https://www.youtube.com/watch?v=tMexU4QR1ig,,,
102,iJustine,6.89M subscribers,OFFICIALLY MARRIED! | iJustine,2.1M views,5 years ago,https://www.youtube.com/watch?v=a96VwQieG18,,,
103,iJustine,6.89M subscribers,2 Weeks with iPhone X,2.1M views,3 years ago,https://www.youtube.com/watch?v=gHZ1Qz0KiKM,,,
104,iJustine,6.89M subscribers,FIRST IN LINE FOR RED iPHONE!,2.1M views,4 years ago,https://www.youtube.com/watch?v=QMnRvJidubE,,,
105,iJustine,6.89M subscribers,New Memoji in iOS 13!,2.1M views,2 years ago,https://www.youtube.com/watch?v=6-PTeqoTGAU,,,
106,iJustine,6.89M subscribers,Apple Watch Series 1 Unboxing,2.1M views,6 years ago,https://www.youtube.com/watch?v=X4pQF3ljuAE,,,
107,iJustine,6.89M subscribers,Cutting Soap!,2.1M views,3 years ago,https://www.youtube.com/watch?v=xlBrisS4dTQ,,,
108,iJustine,6.89M subscribers,Bruno Mars - Grenade [Official Music Video] Call of Duty SPOOF! | iJustine,2.1M views,10 years ago,https://www.youtube.com/watch?v=hqVcVa68Ddo,,,
109,iJustine,6.89M subscribers,iPhone 6s Plus | iJustine,2.1M views,5 years ago,https://www.youtube.com/watch?v=z9m4eNz2dTQ,,,
110,iJustine,6.89M subscribers,😡☕️ App Controlled Coffee Cup - IT DOESN'T WORK!!!,2.1M views,4 years ago,https://www.youtube.com/watch?v=gCUfG3IJzHc,,,
111,iJustine,6.89M subscribers,A week with my iPhone 7 | iJustine,2M views,4 years ago,https://www.youtube.com/watch?v=KhpA_atBKkk,,,
112,iJustine,6.89M subscribers,How to Make Amazing Pancakes | iJustine Cooking,2M views,7 years ago,https://www.youtube.com/watch?v=doifG6rDfb4,,,
113,iJustine,6.89M subscribers,THE WORLD IS OUT OF IPHONES!!!!! | iJustine,2M views,13 years ago,https://www.youtube.com/watch?v=rDKEkD6KFvs,,,
114,iJustine,6.89M subscribers,FINALLY GOT AN IPHONE!! | iJustine,2M views,12 years ago,https://www.youtube.com/watch?v=P7qQy1Bf1X4,,,
115,iJustine,6.89M subscribers,NEW iPad Air with TouchID!,2M views,8 months ago,https://www.youtube.com/watch?v=rszK4_Pk6G8,,,
116,iJustine,6.89M subscribers,PASSION FRUIT!!! | iJustine,2M views,11 years ago,https://www.youtube.com/watch?v=kAJRvzvkrgc,,,
117,iJustine,6.89M subscribers,Fight of the Living Dead: 4,2M views,6 years ago,https://www.youtube.com/watch?v=8CxBXoL0uWw,,,
118,iJustine,6.89M subscribers,NOM NOM NOM NOM (ask ij) NOM NOM NOM NOM NOM NOM | iJustine,1.9M views,10 years ago,https://www.youtube.com/watch?v=aRhmt_xVBNo,,,
119,iJustine,6.89M subscribers,Coolest iPhone Case Ever! | iJustine,1.9M views,6 years ago,https://www.youtube.com/watch?v=066BUga0QDk,,,
120,iJustine,6.89M subscribers,Gave out 143 New Nintendo 3DS XL systems to everyone on this plane! | iJustine,1.9M views,4 years ago,https://www.youtube.com/watch?v=yrXE-Eb1_c4,,,
121,iJustine,6.89M subscribers,iPad Pro Unboxing and Review,1.9M views,1 year ago,https://www.youtube.com/watch?v=gn6zRTF0i7Q,,,
122,iJustine,6.89M subscribers,HomePod Unboxing!,1.9M views,3 years ago,https://www.youtube.com/watch?v=L9FBI1kOEHo,,,
123,iJustine,6.89M subscribers,I MET JUSTIN BIEBER! WANT HIS AUTOGRAPH?! | iJustine,1.9M views,11 years ago,https://www.youtube.com/watch?v=V8tfzWhMU74,,,
124,iJustine,6.89M subscribers,Night Mode: iPhone 11 Pro Max vs Pixel 3a XL!,1.9M views,1 year ago,https://www.youtube.com/watch?v=gLrue6_Dajs,,,
125,iJustine,6.89M subscribers,iMac Pro 18-Core Desk Setup!,1.9M views,3 years ago,https://www.youtube.com/watch?v=XYvcEFe3uO4,,,
126,iJustine,6.89M subscribers,🥔 POTATO CARVING CHALLENGE!,1.9M views,3 years ago,https://www.youtube.com/watch?v=Dh6t7ds5yeY,,,
127,iJustine,6.89M subscribers,🍰 Nintendo Switch Splatoon Cake!!,1.9M views,3 years ago,https://www.youtube.com/watch?v=ZM-nBm4CAH4,,,
128,iJustine,6.89M subscribers,SLOMO SKATE FAIL! | iJustine,1.8M views,7 years ago,https://www.youtube.com/watch?v=TXJv_vtOAG8,,,
129,iJustine,6.89M subscribers,Apple Watch Series 6 and SE Unboxing and first impressions!,1.8M views,10 months ago,https://www.youtube.com/watch?v=hECCGJVAs08,,,
130,iJustine,6.89M subscribers,iPhone 3GS SCAM!,1.8M views,4 years ago,https://www.youtube.com/watch?v=MkLLCIh3PiY,,,
131,iJustine,6.89M subscribers,EAT MY BURGER!!! | iJustine,1.8M views,12 years ago,https://www.youtube.com/watch?v=nesQa4U8Y1w,,,
132,iJustine,6.89M subscribers,New Pink iPod Touch!! (2019 7th Generation),1.8M views,2 years ago,https://www.youtube.com/watch?v=XYnC5GwYqN8,,,
133,iJustine,6.89M subscribers,How to Make Pizza | iJustine,1.8M views,7 years ago,https://www.youtube.com/watch?v=TjMjBQaNOD4,,,
134,iJustine,6.89M subscribers,NEW 2018 Mac Mini Unboxing!,1.8M views,2 years ago,https://www.youtube.com/watch?v=1Sj62thYx-U,,,
135,iJustine,6.89M subscribers,Ceramic Apple Watch Series 2 Unboxing | Review | iJustine,1.8M views,4 years ago,https://www.youtube.com/watch?v=NpIdczJrwGY,,,
136,iJustine,6.89M subscribers,Samsung S9+ Underwater Test!,1.8M views,3 years ago,https://www.youtube.com/watch?v=PlQzifnTk7U,,,
137,iJustine,6.89M subscribers,2 CHICKS 1 HALLOWEEN [Interactive Halloween Adventure] | iJustine,1.8M views,11 years ago,https://www.youtube.com/watch?v=QMoQOnipPUI,,,
138,iJustine,6.89M subscribers,Samsung Galaxy S10+ 1TB Unboxing!,1.8M views,2 years ago,https://www.youtube.com/watch?v=nqNKbkdoR6I,,,
139,iJustine,6.89M subscribers,Magic Cake Pop Maker!,1.8M views,4 years ago,https://www.youtube.com/watch?v=yPa36MjcqOk,,,
140,iJustine,6.89M subscribers,Dropped my iPhone 11!!!!,1.7M views,1 year ago,https://www.youtube.com/watch?v=0tlbpUWxbqg,,,
141,iJustine,6.89M subscribers,Snapchat Spectacles Unboxing and review! | iJustine,1.7M views,4 years ago,https://www.youtube.com/watch?v=iPyxxhFV2bs,,,
142,iJustine,6.89M subscribers,Meet my new Robot TEMI!,1.7M views,1 year ago,https://www.youtube.com/watch?v=PevVq49oni4,,,
143,iJustine,6.89M subscribers,💔🍰 How to make a Bleeding Heart Cake for Valentine's Day,1.7M views,4 years ago,https://www.youtube.com/watch?v=vrPayWOfbtk,,,
144,iJustine,6.89M subscribers,SEXY DANCE TIME! | iJustine,1.7M views,11 years ago,https://www.youtube.com/watch?v=VoyYYU6JUXY,,,
145,iJustine,6.89M subscribers,Holiday Traditions with Google Store | iJustine,1.7M views,4 years ago,https://www.youtube.com/watch?v=uwmfTZhTBkI,,,
146,iJustine,6.89M subscribers,"""The Twitter Song"" - Rockin' Robin Spoof - I'm tweeting | iJustine",1.7M views,12 years ago,https://www.youtube.com/watch?v=DopuArSils0,,,
147,iJustine,6.89M subscribers,How to Make Pound Cake in a Blender | iJustine,1.7M views,8 years ago,https://www.youtube.com/watch?v=n9z3xdVhRTY,,,
148,iJustine,6.89M subscribers,Switching to Samsung Galaxy S8?,1.7M views,4 years ago,https://www.youtube.com/watch?v=x6Xua49D9eg,,,
149,iJustine,6.89M subscribers,Making an Omelette in a Waffle Maker - What could go wrong?,1.7M views,4 years ago,https://www.youtube.com/watch?v=0SwlcLgXRbU,,,
150,iJustine,6.89M subscribers,How to Make an Oreo Firework Cake!,1.7M views,4 years ago,https://www.youtube.com/watch?v=jiV2Ra61C1g,,,
151,iJustine,6.89M subscribers,Gold MacBook unboxing | iJustine,1.7M views,6 years ago,https://www.youtube.com/watch?v=_rulzeW2tT8,,,
152,iJustine,6.89M subscribers,I got the Apple Card!,1.6M views,1 year ago,https://www.youtube.com/watch?v=BfhZ7AO0cJA,,,
153,iJustine,6.89M subscribers,CHICK GETS STITCHES!!! | iJustine,1.6M views,11 years ago,https://www.youtube.com/watch?v=3d3iVKlcgCA,,,
154,iJustine,6.89M subscribers,Nintendo Switch - One week!,1.6M views,4 years ago,https://www.youtube.com/watch?v=KxjXo_AQFfo,,,
155,iJustine,6.89M subscribers,💩 DOODY HEAD GAME WITH RO!,1.6M views,4 years ago,https://www.youtube.com/watch?v=fxLhQGsYp0c,,,
156,iJustine,6.89M subscribers,Nintendo Switch set up!,1.6M views,4 years ago,https://www.youtube.com/watch?v=ZLgycRLHPO8,,,
157,iJustine,6.89M subscribers,RED iPHONE 8 UNBOXING!!!,1.6M views,3 years ago,https://www.youtube.com/watch?v=JhXhhehL8DU,,,
158,iJustine,6.89M subscribers,I GOT POOPED ON!!! | iJustine,1.6M views,12 years ago,https://www.youtube.com/watch?v=vMQ9qYQ9snY,,,
159,iJustine,6.89M subscribers,What iPhone case do I use?,1.6M views,4 years ago,https://www.youtube.com/watch?v=Lc8OXUus0s8,,,
160,iJustine,6.89M subscribers,A NETFLIX TV?! Sony Master Series OLED A9F!,1.6M views,2 years ago,https://www.youtube.com/watch?v=JZRdnyjH2NU,,,
161,iJustine,6.89M subscribers,iPhone 8 + Apple Watch Series 3 Accessories,1.6M views,3 years ago,https://www.youtube.com/watch?v=ofz2cHLkiRI,,,
162,iJustine,6.89M subscribers,My Day at Apple with the new iPhone X!,1.6M views,3 years ago,https://www.youtube.com/watch?v=AAZbviHZVhE,,,
163,iJustine,6.89M subscribers,Apple Watch Series 3 Unboxing - White and Gray Ceramic,1.6M views,3 years ago,https://www.youtube.com/watch?v=SIU9TgEp0zY,,,
164,iJustine,6.89M subscribers,Finally got the Nintendo Switch Lite!!!,1.6M views,1 year ago,https://www.youtube.com/watch?v=JcvF8duW_Ok,,,
165,iJustine,6.89M subscribers,PLANKING!!!!! | iJustine,1.6M views,10 years ago,https://www.youtube.com/watch?v=Dobxy3jOVtg,,,
166,iJustine,6.89M subscribers,What's on my original iPhone?,1.5M views,2 years ago,https://www.youtube.com/watch?v=THS2Wtz7hVI,,,
167,iJustine,6.89M subscribers,iPhone 12 Pro Max and Mini Unboxing,1.5M views,8 months ago,https://www.youtube.com/watch?v=SFbxKvXKBlo,,,
168,iJustine,6.89M subscribers,"CANCEL IT, B!@#$%! | iJustine",1.5M views,11 years ago,https://www.youtube.com/watch?v=9s0G0rDJU34,,,
169,iJustine,6.89M subscribers,How to make DIRT CAKE | iJustine,1.5M views,5 years ago,https://www.youtube.com/watch?v=lUWAtBmGpnM,,,
170,iJustine,6.89M subscribers,Which one is better? GoPro Comparison! | iJustine,1.5M views,4 years ago,https://www.youtube.com/watch?v=2vZ6VB13J8k,,,
171,iJustine,6.89M subscribers,Visiting the Cupertino Apple Stores!,1.5M views,3 years ago,https://www.youtube.com/watch?v=VjwJVD15lZM,,,
172,iJustine,6.89M subscribers,DOING MY THING AT THE APPLE STORE! DANCING! | iJustine,1.5M views,10 years ago,https://www.youtube.com/watch?v=zsJCG1pokWg,,,
173,iJustine,6.89M subscribers,Britney Spears - Till The World Ends parody | iJustine,1.5M views,10 years ago,https://www.youtube.com/watch?v=ozH4AnpnTDQ,,,
174,iJustine,6.89M subscribers,HOW TO BAKE A MOTHERS DAY CAKE! | iJustine,1.5M views,5 years ago,https://www.youtube.com/watch?v=Y-9LoFfbxKE,,,
175,iJustine,6.89M subscribers,Ke$ha gets an iPad | iJustine,1.5M views,11 years ago,https://www.youtube.com/watch?v=bXGBzDnZph0,,,
176,iJustine,6.89M subscribers,What's on my iPhone X?,1.4M views,3 years ago,https://www.youtube.com/watch?v=Hx2ZQDRtxjY,,,
177,iJustine,6.89M subscribers,Top iOS 12 Features,1.4M views,3 years ago,https://www.youtube.com/watch?v=ttV-8lI_AZw,,,
